case_id,client_ref,district,intake_date,closure_date,status,category,priority,caseworker_id,contact_count
CC-2025-19189,Richard Underhill,Weybridge,2025-01-27,2025-04-01,Closed,Standard,High,W243,3
CC-2023-14942,Brian Crowley,Weybridge,"October 25, 2023","December 4, 2023",Closed,normal,,W174,2
CC-2024-16692,Lisa Yeardley,Calder Central,2024-09-25,2025-01-13,Closed,std,Low,W183,3
CC-2023-11644,Sarah Pemberton,Northgate,2023-06-23,2023-07-21,Closed,Standard,,W114,3
CC-2023-21949,Susan Carver,Northgate,2023-01-26,2023-03-14,Closed,routine,,W219,1
CC-2025-19785,Michelle Okonkwo,Northgate,2025-01-29,2025-02-23,Closed,Standard,Low,W246,7
CC-2025-12022,Anthony Ashford,Calder Central,09/03/2025,10/14/2025,Closed,Std.,Low,W117,3
CC-2023-17988,George Hollis,Weybridge,2023-06-20,2023-08-24,Closed,Complex,,W219,4
CC-2024-16797,Mark Underhill,Weybridge,2024-01-24,2024-02-26,Closed,Complex,,W158,4
CC-2023-14526,Lisa Grady,Calder Central,2023-04-11,2023-05-07,Closed,Review,,W165,5
CC-2024-11425,Ronald Fowler,Weybridge,2024-02-15,2024-03-09,Closed,Expedited,,W203,8
CC-2024-22059,Barbara Hollis,Ash Hill,2024-09-04,2024-10-21,Closed,appeal,Low,W104,4
cc-2025-18350,Maria Hollis,Calder Central,2025-12-06,,Open,Complex,Medium,W175,3
CC-2024-17582,David Ashford,Weybridge,10/06/2024,01/27/2025,Closed,Standard,Low,W250,1
CC-2023-12587,Jeffrey Carver,Northgate,12/04/2023,12/10/2023,Closed,Expedited,,W130,1
CC-2024-16102,Jennifer Jarrett,Calder Central,2024-06-30,2024-11-01,Closed,Complex,Medium,W153,7
CC-2025-16247,Jessica Yeardley,Calder Central,2025-05-19,2025-06-14,Closed,Standard,Low,W231,7
CC-2023-10641,Betty Underhill,Ash Hill,"November 14, 2023","December 12, 2023",Closed,STANDARD,,W241,4
CC-2023-13390,Charles Danvers,Ash Hill,2023-09-18,2023-10-25,Closed,cmplx,,W260,1
CC-2025-22226,Maria Lindquist,Weybridge,2025-06-09,2024-07-01,Closed,Appeal,Low,W216,4
CC202513936,Lisa Marsh,Calder Central,2025-07-10,2025-09-04,Closed,complex,Medium,W117,0
CC-2025-13191,Ashley Vance,Calder Central,2025-01-03,2025-01-28,Closed,Standard,Low,W246,5
CC-2023-10022,William Vance,Calder Central,"April 10, 2023","April 22, 2023",Closed,Expedited,,W150,6
CC-2025-21222,Brian Grady,Weybridge,2025-11-26,,Open,Standard,Low,W182,0
CC-2023-22768,Robert Nakamura,Northgate,2023-10-18,2024-01-02,Closed,Appeal,,W187,2
CC-2023-20849,Michelle Grady,Weybridge,2023-03-22,2023-05-13,Closed,Review,,W146,3
CC-2023-22318,Barbara Bennett,Calder Central,"February 4, 2023","March 3, 2023",Closed,Standard,,W141,5
CC-2025-12036,Sarah Okonkwo,Weybridge,2025-09-01,2025-12-18,Closed,Standard,Medium,W141,0
CC-2023-14620,Melissa Delgado,Calder Central,"June 9, 2023","July 19, 2023",Closed,Expedited,,W239,3
CC-2025-23690,Margaret Lindquist,Northgate,02/27/2025,03/15/2025,Closed,Expedited,Low,W108,1
CC-2024-13190,Kevin Grady,Calder Central,2024-12-28,2025-02-11,Closed,Complex,High,W149,4
CC-2023-21460,Stephanie Thorne,Calder Central,2023-07-08,2023-10-02,Closed,normal,,W192,4
CC-2023-16186,Stephanie Pemberton,Calder Central,"March 25, 2023","May 7, 2023",Closed,Standard,,W203,5
CC-2025-19135,Jason Ashford,Northgate,2025-02-08,2025-03-07,Closed,STANDARD,Medium,W120,1
CC-2024-15796,Kevin Fowler,Weybridge,"February 28, 2024","March 29, 2024",Closed,standard,,W184,3
CC-2025-11420,Maria Ashford,Calder Central,2025-04-03,2025-05-03,Closed,Standard,Medium,W124,3
CC-2024-13605,Betty Eastwood,Northgate,2024-10-04,2024-11-09,Closed,Complex,Low,W244,2
CC-2023-10441,Maria Blackwood,Calder Central,2023-05-24,2023-07-10,Closed,Standard,,W243,4
CC-2024-18132,Joshua Lindquist,Weybridge,2024-12-11,2025-01-25,Closed,expedited,High,W256,3
CC-2023-11048,David Fowler,Weybridge,"October 24, 2023","July 1, 2024",Closed,Standard,,W128,5
CC-2024-13218,Richard Nakamura,Ash Hill,2024-11-13,2025-01-08,Closed,Appeal,Low,W164,4
CC-2025-22615,Nancy Marsh,Weybridge,2025-01-05,2025-05-16,Closed,Complex,Low,W205,4
CC-2025-18695,Andrew Kessler,Calder Central,2025-09-10,2025-10-18,Closed,Complex,Low,W246,2
CC-2023-23446,Nancy Hollis,Northgate,2023-04-19,2023-06-24,Closed,Complex,,W149,6
CC-2024-20071,Emily Sedgwick,Weybridge,2024-07-13,2024-08-15,Closed,Standard,Low,W229,2
CC-2025-15031,Timothy Jarrett,Northgate,2025-11-18,2025-12-22,Closed,Standard case,Low,W125,7
CC-2025-22814,Sandra Zamora,Calder Central,2025-08-01,2025-09-28,Closed,Appeal,High,W233,7
CC-2025-20898,Jessica Whitlock,Northgate,2025-05-23,2025-06-09,Closed,STANDARD,Low,W132,5
CC-2025-16883,Jennifer Whitlock,Calder Central,2025-02-19,2025-03-22,Closed,Standard,Low,W134,3
CC-2025-16688,Karen Underhill,Calder Central,2025-08-04,2025-09-01,Closed,Standard,High,W164,5
CC-2025-15862,Linda Underhill,Calder Central,"May 17, 2025","July 1, 2024",Closed,Appeal,Low,W148,4
CC-2024-22035,Linda Thorne,Ash Hill,2024-09-28,2024-11-02,Closed,Review,High,W241,3
cc-2023-10177,SUSAN BLACKWOOD,Northgate,03/29/2023,04/26/2023,Closed,Standard,,W252,6
CC-2024-14287,Michelle Quill,Weybridge,2024-11-24,2024-12-25,Closed,Expedited,Low,W219,5
CC-2023-12412,Ashley Okonkwo,Calder Central,2023-03-19,2023-04-24,Closed,Appeal,,W219,3
CC-2023-22732,Deborah Whitlock,Calder Central,2023-09-07,2023-09-13,Closed,Expedited - urgent,,W225,8
CC-2024-14043,Steven Crowley,Calder Central,2024-09-30,2024-07-01,Closed,Standard,Low,W244,6
CC-2023-20075,Andrew Kessler,Northgate,2023-06-03,2023-06-24,Closed,Standard,,W221,5
CC-2025-11521,Emily Marsh,Weybridge,07/13/2025,09/11/2025,Closed,Standard,Medium,W132,6
CC-2024-22739,Jason Pemberton,Calder Central,"April 11, 2024","April 29, 2024",Closed,Appeal,Medium,W115,1
CC-2024-23925,Sarah Ellery,Ash Hill,05/01/2024,05/08/2024,Closed,Expedited,High,W136,6
CC-2025-17718,Edward Crowley,Northgate,11/02/2025,11/18/2025,Closed,Expedited,Low,W115,5
CC-2024-19902,Carol Quill,Calder Central,07/06/2024,09/16/2024,Closed,Appeal,Low,W225,0
CC-2023-11726,Maria Sedgwick,Northgate,01/14/2023,02/18/2023,Closed,STANDARD,,W213,0
CC-2023-19539,Joseph Rasmussen,Calder Central,03/24/2023,04/05/2023,Closed,std,,W117,4
CC-2023-20710,Thomas Lindquist,Northgate,"July 8, 2023","July 20, 2023",Closed,Standard,,W256,1
CC-2023-22975,Kimberly Iverson,Weybridge,02/02/2023,04/16/2022,Closed,STANDARD,,W149,5
CC-2023-21799,Elizabeth Jarrett,Weybridge,2023-02-05,2023-02-20,Closed,Standard,,W258,2
CC-2025-23545,Joshua Underhill,Calder Central,2025-12-13,,Open,Standard,Low,W205,2
CC-2024-20387,Barbara Thorne,Calder Central,2024-04-06,2024-06-06,Closed,Complex,High,W178,4
CC-2024-15370,Margaret Okonkwo,Calder Central,2024-09-30,2024-10-28,Closed,Review,Low,W233,5
CC-2025-22193,Andrew Pemberton,Northgate,"April 27, 2025","June 26, 2025",Closed,Review,Low,W119,8
CC-2024-11328,Kenneth Nakamura,Calder Central,"February 25, 2024","April 22, 2024",Closed,Standard,,W202,4
CC-2024-18485,Stephanie Lindquist,Ash Hill,2024-06-10,2024-07-23,Closed,Appeal,Low,W211,3
CC-2024-14215,Betty Whitlock,Northgate,2024-09-30,2024-11-12,Closed,Standard,Low,W136,4
CC-2024-18503,Maria Ashford,Ash Hill,"July 18, 2024","August 14, 2024",Closed,Review,High,W176,6
CC-2023-14007,Karen Hollis,Ash Hill,2023-07-31,2023-08-14,Closed,Standard case,,W240,3
CC-2024-14932,David Bennett,Northgate,2024-11-12,2024-07-01,Closed,complex,High,W247,10
CC-2023-15505,Barbara Fowler,Weybridge,03/22/2023,06/06/2023,Closed,Complex,,W184,5
CC-2023-19150,Emily Vance,Calder Central,2023-01-19,2023-04-24,Closed,Complex,,W179,2
CC-2025-20755,Michael Sedgwick,Calder Central,2025-02-21,2025-03-08,Closed,exp,Medium,W111,2
CC-2024-14199,Carol Jarrett,Calder Central,08/07/2024,09/12/2024,Closed,Review,Medium,W110,7
CC-2024-13111,Sarah Quill,Ash Hill,2024-06-10,2024-08-17,Closed,Appeal - panel,High,W243,4
CC-2024-10520,Betty Vance,Weybridge,2024-12-03,2024-12-30,Closed,fast track,Low,W213,0
CC 2025 24055,JESSICA LINDQUIST,Weybridge,2025-05-12,2025-08-31,Closed,Standard,Low,W194,3
CC-2025-14003,Kevin Ellery,Calder Central,07/10/2025,07/20/2025,Closed,fast track,Low,W117,3
CC-2025-17419,Margaret Thorne,Calder Central,2025-08-14,2025-10-03,Closed,Complex,Low,W238,2
CC-2023-21539,Jessica Crowley,Weybridge,2023-02-12,2023-04-26,Closed,Complex,,W127,5
CC-2024-23945,Charles Fowler,Ash Hill,2024-04-25,2024-05-21,Closed,Review,High,W130,5
CC-2024-13623,Joseph Ashford,Ash Hill,09/24/2024,10/09/2024,Closed,Expedited,Low,W111,2
CC-2023-20009,Jennifer Vance,Northgate,2023-07-12,2023-07-27,Closed,Standard,,W258,3
CC-2025-22259,Emily Thorne,Northgate,08/28/2025,10/14/2025,Closed,Complex,Low,W195,2
CC-2024-10734,Nancy Kessler,Northgate,2024-02-16,2024-03-11,Closed,Standard,,W218,5
CC-2023-16702,Richard Bennett,Northgate,2023-11-10,2024-01-06,Closed,Review,,W130,3
CC-2025-23279,Amanda Underhill,Weybridge,2025-03-23,2025-09-02,Closed,app,Medium,W153,2
CC-2024-21053,Betty Underhill,Calder Central,2024-02-07,2024-02-22,Closed,Review,,W155,4
CC-2023-19302,Michelle Jarrett,Weybridge,"January 7, 2023","May 1, 2023",Closed,Complex,,W164,2
CC-2025-12347,Mark Ashford,Calder Central,04/14/2025,05/31/2025,Closed,Complex,Medium,W126,4
CC-2023-11908,Timothy Thorne,Calder Central,2023-11-28,2024-01-05,Closed,Complex,,W259,5
CC-2024-18091,Joseph Whitlock,Calder Central,2024-08-28,2024-07-30,Closed,Complex,Low,W216,2
CC-2024-14062,Patricia Nakamura,Calder Central,2024-08-31,2024-12-24,Closed,Complex,High,W141,3
CC-2025-10078,Michelle Yeardley,Calder Central,"April 1, 2025","April 20, 2025",Closed,Std.,Low,W202,6
CC-2023-17093,Richard Fowler,Weybridge,06/01/2023,08/17/2023,Closed,panel appeal,,W154,3
CC-2024-17658,Jeffrey Iverson,Ash Hill,2024-06-01,2024-07-18,Closed,12 month review,Low,W256,4
CC-2024-19463,Deborah Iverson,Northgate,2024-10-05,2024-10-24,Closed,Appeal,Low,W185,3
CC-2025-14500,Charles Pemberton,Calder Central,2025-03-15,2025-04-24,Closed,Review,Medium,W129,3
CC-2025-20734,Joseph Ashford,Calder Central,08/19/2025,09/03/2025,Closed,Expedited,Low,W176,5
CC-2024-20024,Nancy Yeardley,Ash Hill,2024-08-19,2024-09-06,Closed,normal,Medium,W119,0
CC-2023-14689,Kimberly Ashford,Northgate,2023-07-07,2023-07-30,Closed,Review,,W142,5
CC-2024-11258,Lisa Eastwood,Northgate,2024-01-25,2024-02-17,Closed,Appeal,,W180,5
CC-2023-10257,Melissa Lindquist,Calder Central,02/11/2023,03/17/2023,Closed,Standard,,W259,6
CC-2023-12411,Timothy Zamora,Weybridge,10/18/2023,12/11/2023,Closed,routine,,W209,7
CC-2024-21174,Maria Sedgwick,Calder Central,2024-10-22,2024-12-12,Closed,Complex,Medium,W174,2
CC-2025-13223,Joshua Quill,Northgate,"August 22, 2025","September 27, 2025",Closed,Standard,Medium,W132,3
CC-2023-20440,Jennifer Vance,Calder Central,12/14/2023,01/21/2024,Closed,Standard,,W186,1
CC-2025-19099,James Whitlock,Ash Hill,05/27/2025,08/18/2025,Closed,complex case,High,W222,2
CC-2025-10255,Lisa Thorne,Calder Central,"July 10, 2025","August 24, 2025",Closed,Standard,Low,W209,4
CC-2024-14753,Richard Ashford,Ash Hill,05/04/2024,07/29/2024,Closed,panel appeal,Low,W147,6
CC-2023-13015,Brian Kessler,Ash Hill,10/02/2023,11/10/2023,Closed,standard,,W128,4
CC-2024-23895,Sarah Bennett,Weybridge,2024-11-09,2024-11-21,Closed,Expedited,Low,W152,1
CC-2023-17987,Lisa Lindquist,Weybridge,2023-08-24,2023-10-16,Closed,Standard,,W116,3
CC-2024-12821,Brian Vance,Calder Central,2024-01-14,2024-02-10,Closed,standard - no issues,,W193,3
CC-2025-17117,Nancy Underhill,Weybridge,2025-11-11,,Open,Complex,High,W117,3
CC-2024-17698,Brian Sedgwick,Weybridge,02/12/2024,03/06/2024,Closed,Standard,,W153,2
CC-2025-10769,Jeffrey Bennett,Calder Central,2025-03-04,2025-03-19,Closed,Standard,Low,W215,2
CC-2025-19953,James Thorne,Northgate,2025-03-06,2025-03-26,Closed,Standard,High,W240,5
CC-2023-17379,Mark Fowler,Northgate,04/12/2023,05/23/2023,Closed,Review,,W206,0
CC-2025-10490,William Crowley,Weybridge,2025-08-10,2024-07-01,Closed,multi-agency,Medium,W214,2
CC-2024-19289,Jessica Lindquist,Calder Central,02/02/2024,02/17/2024,Closed,Expedited,,W127,1
CC-2023-21033,Charles Marsh,Northgate,12/31/2023,03/17/2024,Closed,COMPLEX,,W191,6
CC-2023-12324,Steven Lindquist,Northgate,2023-09-23,2023-10-07,Closed,Standard,,W139,2
CC-2024-10989,Anthony Eastwood,Ash Hill,"November 18, 2024","December 12, 2024",Closed,Standard,Medium,W185,4
CC-2024-14306,Anthony Thorne,Ash Hill,2024-12-29,2025-01-12,Closed,Expedited,Low,W142,7
CC-2024-16470,Kevin Quill,Calder Central,2024-10-30,2025-04-06,Closed,Complex,Medium,W227,3
CC-2024-20657,Amanda Bennett,Northgate,2024-11-30,2025-01-07,Closed,Standard,High,W126,3
CC-2025-21294,Carol Underhill,Northgate,2025-03-18,2025-06-04,Closed,Complex,Medium,W116,3
CC-2023-22616,Betty Ashford,Northgate,"July 2, 2023","August 8, 2023",Closed,Standard,,W228,1
CC-2023-20645,Jason Nakamura,Ash Hill,2023-11-25,2023-12-20,Closed,STANDARD,,W179,10
CC-2024-21853,Charles Hollis,Weybridge,03/05/2024,04/19/2024,Closed,standard - no issues,Low,W120,1
CC-2023-18377,William Kessler,Weybridge,04/10/2023,04/28/2023,Closed,Standard,,W241,2
cc-2025-12743,Elizabeth Ashford,Calder Central,"June 12, 2025","June 30, 2025",Closed,Standard,Low,W133,5
CC-2023-20235,Andrew Yeardley,Weybridge,2023-04-25,2023-07-18,Closed,Complex,,W220,3
CC-2025-22919,Margaret Ashford,Northgate,2025-10-07,2025-11-10,Closed,Complex,Medium,W191,4
CC-2024-19426,William Yeardley,Northgate,2024-06-10,2024-07-23,Closed,Complex,Low,W167,4
CC-2023-13060,Stephanie Delgado,Weybridge,2023-04-18,2023-07-26,Closed,Review,,W113,0
CC-2025-21410,David Rasmussen,Ash Hill,10/14/2025,11/23/2025,Closed,Standard,Low,W158,4
CC-2025-18316,Maria Carver,Weybridge,2025-07-01,2025-08-17,Closed,Standard,Low,W196,2
CC-2024-15960,David Thorne,Calder Central,2024-12-27,2025-02-03,Closed,STANDARD,Medium,W256,0
CC-2024-10573,Jennifer Sedgwick,Ash Hill,2024-09-09,2024-10-09,Closed,Standard,Low,W249,4
CC-2023-12782,Kenneth Bennett,Ash Hill,2023-03-21,2023-05-01,Closed,Standard,,W105,6
CC-2024-18941,Mark Kessler,Calder Central,2024-05-07,2023-11-02,Closed,Standard,Low,W102,6
CC-2024-18847,Margaret Grady,Calder Central,2024-05-02,2024-05-28,Closed,Standard,Medium,W242,1
CC-2023-17771,Stephanie Vance,Northgate,2023-01-27,2023-01-31,Closed,Expedited,,W167,5
CC-2024-23179,Barbara Alvarez,Northgate,2024-03-12,2024-05-05,Closed,Review,Low,W152,2
CC-2025-15089,Jeffrey Underhill,Weybridge,01/21/2025,10/03/2025,Closed,Complex,Low,W242,4
CC-2023-20717,Thomas Danvers,Weybridge,2023-10-01,2024-02-10,Closed,Appeal,,W239,5
CC-2023-22195,Amanda Vance,Calder Central,2023-09-22,2023-10-05,Closed,Expedited,,W122,6
CC-2023-19012,Karen Delgado,Northgate,"October 21, 2023","July 1, 2024",Closed,Standard,,W132,3
CC-2025-12876,George Zamora,Weybridge,2025-10-16,,Open,Appeal,Medium,W201,4
CC-2023-20542,David Nakamura,Northgate,06/17/2023,06/29/2023,Closed,Expedited,,W128,9
CC202319752,Jessica Bennett,Ash Hill,"December 11, 2023","December 28, 2023",Closed,Standard,,W248,6
CC-2025-11714,Jeffrey Grady,Weybridge,2025-06-20,2025-10-20,Closed,normal,Medium,W119,1
CC-2023-22307,Andrew Eastwood,Northgate,2023-08-14,2023-08-27,Closed,Expedited - urgent,,W180,1
CC-2023-17298,George Crowley,Calder Central,2023-12-30,2024-02-22,Closed,Standard,,W234,1
CC-2025-22806,Jennifer Crowley,Ash Hill,10/27/2025,12/12/2025,Closed,Complex,Medium,W176,5
CC-2025-15340,Amanda Nakamura,Northgate,2025-04-04,2025-06-14,Closed,Complex,Medium,W122,3
CC202521235,Donna Blackwood,Calder Central,2025-06-21,2025-07-05,Closed,Standard case,Low,W154,5
CC-2024-22073,Kenneth Fowler,Calder Central,2024-02-05,2024-06-18,Closed,multi-agency,,W202,5
CC-2023-14737,Brian Nakamura,Calder Central,"April 1, 2023","April 27, 2023",Closed,Std.,,W157,7
CC-2025-20386,Robert Grady,Calder Central,2025-04-05,2025-07-09,Closed,Complex,Low,W157,5
CC-2025-15068,Michael Danvers,Northgate,2025-11-17,2025-11-22,Closed,Standard,Medium,W182,0
CC-2023-23366,Amanda Okonkwo,Ash Hill,2023-10-05,2023-11-17,Closed,Complex,,W209,2
CC-2023-10638,Amanda Eastwood,Calder Central,"December 30, 2023","January 19, 2024",Closed,std,,W236,4
CC-2023-20275,Nancy Marsh,Northgate,2023-09-27,2023-11-08,Closed,normal,,W138,6
CC-2023-19952,Susan Lindquist,Northgate,2023-03-29,2023-05-25,Closed,Complex,,W132,2
CC-2025-18962,Sandra Kessler,Weybridge,2025-05-20,2025-08-13,Closed,Standard,Medium,W204,5
CC-2025-23009,Margaret Underhill,Ash Hill,2025-07-10,2025-08-02,Closed,standard,Low,W255,5
CC-2023-21041,Jessica Danvers,Ash Hill,2023-10-04,2023-10-30,Closed,Standard,,W258,0
CC-2025-12974,Elizabeth Grady,Ash Hill,2025-09-15,2025-10-14,Closed,Standard,Medium,W182,1
CC-2024-12162,Michelle Iverson,Calder Central,06/20/2024,07/23/2024,Closed,Standard,Low,W234,1
CC-2025-20902,Karen Delgado,Weybridge,2025-01-04,2025-03-13,Closed,Standard,Medium,W196,2
CC-2025-16610,Karen Alvarez,Calder Central,2025-10-01,2025-10-16,Closed,Expedited,Low,W227,4
CC-2024-14089,Jeffrey Iverson,Calder Central,2024-04-30,2024-06-12,Closed,REVIEW,Medium,W174,1
CC-2024-23629,Melissa Nakamura,Weybridge,"August 30, 2024","November 1, 2024",Closed,Review,Medium,W143,4
CC-2025-18535,Mark Rasmussen,Calder Central,"July 25, 2025","August 18, 2025",Closed,Standard,Medium,W101,2
CC-2023-19795,Richard Vance,Calder Central,2023-01-21,2023-02-12,Closed,Standard,,W124,3
CC-2025-20098,Kimberly Whitlock,Northgate,12/23/2025,,Open,Standard,Low,W193,2
CC-2025-22067,William Marsh,Weybridge,03/15/2025,06/11/2024,Closed,Complex,Medium,W198,3
CC-2023-16477,Jennifer Eastwood,Weybridge,09/26/2023,12/09/2023,Closed,Standard,,W253,0
CC-2023-22321,Emily Grady,Northgate,11/29/2023,03/01/2024,Closed,Complex,,W135,1
CC-2023-10355,James Rasmussen,Ash Hill,2023-03-22,2023-04-25,Closed,Appeal,,W245,0
CC 2023 20507,Paul Kessler,Calder Central,2023-02-19,2023-06-04,Closed,Complex,,W116,0
CC-2025-18764,Jeffrey Eastwood,Northgate,"December 13, 2025","December 27, 2025",Closed,Standard,Low,W128,3
CC-2023-16050,Edward Blackwood,Weybridge,"December 30, 2023","May 4, 2024",Closed,Complex,,W121,2
CC 2025 23425,Lisa Fowler,Northgate,2025-11-19,2025-12-19,Closed,standard,Medium,W166,7
CC-2024-20375,Anthony Bennett,Calder Central,2024-03-05,2024-03-26,Closed,standard - no issues,Medium,W252,4
CC202423605,ANDREW SEDGWICK,Calder Central,2024-03-06,2024-04-22,Closed,Review,Low,W204,4
CC-2025-22907,Timothy Jarrett,Calder Central,2025-10-09,2025-11-03,Closed,standard,Low,W128,2
CC-2025-12422,William Thorne,Northgate,2025-08-31,2025-10-04,Closed,Standard,Low,W120,5
CC-2023-19467,Robert Crowley,Calder Central,01/11/2023,02/07/2023,Closed,Standard,,W180,2
CC-2024-22221,Daniel Hollis,Weybridge,2024-02-20,2024-03-17,Closed,Review,,W171,5
CC-2025-23905,Barbara Yeardley,Calder Central,12/11/2025,,Open,Review,Medium,W145,4
CC-2024-15760,Karen Iverson,Northgate,2024-10-20,2024-11-24,Closed,Standard,Medium,W259,4
CC-2025-13511,Kimberly Jarrett,Calder Central,"December 30, 2025",,Open,Expedited,Medium,W119,6
CC-2024-23784,Michelle Danvers,Weybridge,2024-02-16,2024-06-09,Closed,appeal,,W107,0
CC-2023-13876,Deborah Fowler,Calder Central,02/24/2023,03/20/2023,Closed,Expedited,,W116,4
cc-2025-22698,Jason Nakamura,Calder Central,2025-06-10,2025-08-10,Closed,Complex,Low,W105,7
CC-2024-14136,Jason Whitlock,Calder Central,2024-11-24,2025-03-27,Closed,multi-agency,High,W127,2
CC-2023-17071,Ronald Marsh,Calder Central,2023-05-14,2023-06-24,Closed,Appeal,,W107,0
CC-2023-10350,Carol Rasmussen,Weybridge,11/19/2023,04/23/2024,Closed,Complex,,W123,2
CC-2025-15126,Andrew Thorne,Weybridge,2025-07-21,2025-08-16,Closed,fast track,Low,W128,4
CC202319502,Maria Alvarez,Weybridge,07/17/2023,08/12/2023,Closed,Standard,,W126,4
CC-2024-16589,George Danvers,Weybridge,2024-07-24,2024-08-23,Closed,Standard,Low,W187,3
CC-2025-18792,Emily Marsh,Northgate,2025-12-22,,Open,Standard,Medium,W233,2
CC-2025-16460,Kenneth Hollis,Ash Hill,11/17/2025,,Open,Complex,Medium,W104,2
CC-2025-16808,Jessica Whitlock,Northgate,"September 5, 2025","October 1, 2025",Closed,Standard,Low,W233,1
CC-2024-14632,Margaret Underhill,Weybridge,2024-05-28,2024-06-07,Closed,Expedited,High,W165,4
CC-2024-10629,Sarah Carver,Calder Central,05/24/2024,07/05/2024,Closed,Standard,Medium,W225,8
CC-2024-18734,Andrew Carver,Calder Central,2024-12-20,2025-01-13,Closed,Standard,Low,W251,7
CC-2025-11754,Kevin Hollis,Calder Central,"December 9, 2025",,Open,standard - no issues,Medium,W154,2
CC-2025-20532,Patricia Delgado,Weybridge,"March 12, 2025","April 20, 2025",Closed,Standard,Medium,W135,5
CC-2025-15861,Elizabeth Ashford,Calder Central,06/26/2025,07/11/2025,Closed,Expedited,Low,W260,2
CC-2025-23900,Edward Thorne,Calder Central,09/26/2025,10/11/2025,Closed,Expedited,Medium,W238,6
CC-2024-22119,Kevin Sedgwick,Calder Central,2024-05-30,2024-07-27,Closed,APPEAL,Medium,W117,5
CC-2025-20473,Emily Thorne,Ash Hill,"April 20, 2025","May 27, 2025",Closed,Complex - multi agency,High,W115,4
CC-2024-23256,Sandra Whitlock,Ash Hill,2024-11-26,2024-12-21,Closed,Standard,Medium,W194,5
CC-2024-19663,Anthony Grady,Ash Hill,2024-05-23,2024-07-01,Closed,Expedited,Medium,W179,4
CC-2023-15223,Sandra Blackwood,Calder Central,08/25/2023,12/02/2023,Closed,Appeal,,W259,3
CC-2024-11865,Kimberly Quill,Northgate,2024-02-23,2024-03-30,Closed,standard,,W164,3
CC-2024-22239,Kenneth Marsh,Ash Hill,12/01/2024,01/06/2025,Closed,Complex,Low,W255,6
CC-2025-12443,Karen Eastwood,Ash Hill,12/31/2025,,Open,Review,Low,W134,9
CC-2023-12405,Karen Crowley,Weybridge,2023-04-06,2023-04-30,Closed,Standard,,W222,6
CC-2024-10155,Sandra Ashford,Calder Central,05/26/2024,07/20/2024,Closed,review,High,W164,0
CC-2025-12282,Thomas Rasmussen,Weybridge,2025-03-02,2024-07-01,Closed,Expedited,Low,W147,2
 CC-2024-24022 ,CHARLES CARVER,Ash Hill,11/29/2024,12/28/2024,Closed,appeals,Low,W218,1
CC-2024-14473,Timothy Blackwood,Ash Hill,"February 12, 2024","May 16, 2024",Closed,complex,,W220,0
